Summary_file = lysS113.sum
Title = south lysimeter
year,month,day,day_month,period,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),sw(7),sw(8),sw(9),sw(10),sw(11),sw(12),sw(13),sw(14),sw(15),sw(16),sw(17),sw(18),no3(1),no3(2),no3(3),no3(4),no3(5),no3(6),no3(7),no3(8),no3(9),no3(10),no3(11),no3(12),no3(13),no3(14),no3(15),nh4(1),nh4(2),nh4(3),nh4(4),nh4(5),nh4(6),nh4(7),nh4(8),nh4(9),nh4(10),nh4(11),nh4(12),nh4(13),nh4(14),nh4(15),no3_025,no3_2590,nh4_025,nh4_2590,sw_dep_025,sw_dep_2590,sw_dep_90180,no3_030,no3_3080,nh4_030,nh4_3080,sw_dep_030,sw_dep_3080,rain,T,ET,swdep(1),swdep(2),swdep(3),swdep(4),swdep(5),swdep(6),swdep(7),swdep(8),swdep(9),swdep(10),swdep(11),swdep(12),swdep(13),swdep(14),swdep(15),swdep(16),swdep(17),swdep(18),es,runoff,drain,eo,h,drain_25,drain_90,drain_180,cum_rain,cum_ET,cum_E,cum_T,cdrain_25,cdrain_90,cdrain180,cum_drain,no3(),nh4(),nit_tot(),leach_no3,cleach_25,cleach_90,urea(),biom_n(),fom_n(),hum_n(),sum@soiln2_dnit[],sum@soiln2_dlt_n_min[],residue_n,residue_wt,residue_cover,L_dlt_n_fixed,P_dlt_n_fixed,W_biomass_n,W_root_n,L_biomass_n,L_root_n,C_biomass_n,C_root_n,P_biomass_n,P_root_n,cum_nmin010,cum_nmin1020,cum_nmin2030,no3_010,nh4_010,fom_n_010,biom_n_010,hum_n_010,no3_sol_20,no3_sol_30,no3_sol_50,no3_sol_90,cumnetdrain120
1997,10,289,16,    10.000,     0.063,     0.092,     0.179,     0.204,     0.218,     0.216,     0.225,     0.185,     0.184,     0.215,     0.242,     0.261,     0.271,     0.283,     0.283,     0.284,     0.284,     0.284,     0.313,     0.689,     1.726,     2.368,     2.830,     0.370,     0.218,     0.288,     0.346,     0.253,     0.000,     0.000,     0.000,     0.000,     0.000,     0.119,     0.161,     0.319,     0.659,     0.672,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     8.296,     1.105,     1.930,     0.000,    50.890,   114.384,   243.949,     8.405,     0.996,     1.930,     0.000,    62.147,   100.405,     0.000,     0.771,     1.153,     0.314,     0.918,     3.580,     8.151,    16.371,    21.556,    22.515,    18.476,    27.659,    43.012,    48.357,    52.179,    54.173,    42.516,    28.349,    21.271,    14.187,     7.095,     0.330,     0.000,     0.000,     4.580,     0.000,    -0.001,     0.000,     0.000,   208.900,   177.902,   146.251,    31.651,    11.251,     0.000,     0.000,     0.000,     9.400,     1.929,  4863.089,     0.000,     0.597,     0.000,     0.000,   314.184,    56.470,  4481.105,     0.000,     0.170,    30.782,   986.202,     0.179,     0.097,     0.000,     0.000,?,     0.877,     7.681,     0.000,     0.000,     0.000,     0.000,    24.764,    -1.993,    -5.232,     6.039,     1.482,     4.849,   165.251,  1136.444,    29.048,    17.286,     0.968,     1.249,    -0.055
1997,10,300,27,    10.000,     0.058,     0.066,     0.123,     0.189,     0.213,     0.215,     0.222,     0.185,     0.184,     0.215,     0.242,     0.261,     0.271,     0.283,     0.283,     0.284,     0.284,     0.284,     0.379,     0.624,     1.787,     3.441,     3.018,     0.138,     0.068,     0.234,     0.338,     0.249,     0.000,     0.000,     0.000,     0.000,     0.000,     0.122,     0.157,     0.173,     0.590,     0.860,     0.007,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     9.387,     0.889,     1.909,     0.000,    48.453,   114.089,   243.949,     9.421,     0.855,     1.909,     0.000,    59.567,   100.299,     0.000,     0.204,     2.726,     0.289,     0.660,     2.465,     7.554,    15.975,    21.510,    22.227,    18.511,    27.662,    43.012,    48.357,    52.179,    54.173,    42.516,    28.349,    21.271,    14.187,     7.095,     2.380,     0.000,     0.000,    57.192,     0.000,    -0.009,     0.000,     0.000,   208.900,   180.587,   148.631,    31.956,    11.243,     0.000,     0.000,     0.000,    10.276,     1.908,  4862.626,     0.000,     0.598,     0.000,     0.000,   314.757,    54.376,  4481.309,     0.000,     2.260,    30.794,   986.798,     0.179,     0.125,     0.000,     0.000,?,     1.141,     7.587,     0.000,     0.000,     0.000,     0.000,    26.858,    -1.825,    -5.434,     7.237,     1.329,     4.342,   163.857,  1136.443,    45.548,    18.894,     0.307,     1.221,    -0.053
1997,11,314,10,    10.000,     0.215,     0.218,     0.219,     0.208,     0.218,     0.216,     0.216,     0.185,     0.184,     0.215,     0.242,     0.261,     0.271,     0.283,     0.283,     0.284,     0.284,     0.284,     0.694,     1.407,     3.652,     5.615,     5.898,     0.548,     0.070,     0.170,     0.322,     0.244,     0.000,     0.000,     0.000,     0.000,     0.000,     0.139,     0.269,     0.462,     1.041,     1.821,     0.000,     0.006,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    17.814,     0.806,     3.732,     0.006,    53.883,   113.542,   243.947,    17.849,     0.771,     3.735,     0.003,    64.685,   100.011,    27.200,     3.810,    20.176,     1.077,     2.180,     4.389,     8.315,    16.359,    21.563,    21.603,    18.532,    27.666,    43.012,    48.357,    52.179,    54.173,    42.516,    28.349,    21.271,    14.186,     7.094,    18.287,     0.000,     0.000,    74.774,     0.000,     0.009,     0.000,     0.000,   236.100,   202.958,   166.918,    36.040,    11.252,     0.000,     0.000,     0.000,    18.621,     3.737,  4873.980,     0.000,     0.619,     0.000,     0.000,   319.097,    50.562,  4481.963,     0.000,     6.598,    19.976,   640.252,     0.120,     0.132,     0.000,     0.000,?,     1.333,     7.474,     0.000,     0.000,     0.000,     0.000,    32.613,    -1.355,    -5.625,    13.334,     2.518,     3.435,   164.522,  1136.698,    67.525,    36.053,     0.325,     1.165,    -0.055
1997,11,315,11,    11.000,     0.071,     0.169,     0.201,     0.208,     0.216,     0.214,     0.215,     0.185,     0.184,     0.215,     0.242,     0.261,     0.271,     0.283,     0.283,     0.284,     0.284,     0.284,     0.466,     1.923,     3.628,     6.014,     6.044,     0.555,     0.074,     0.166,     0.321,     0.243,     0.000,     0.000,     0.000,     0.000,     0.000,     0.180,     0.250,     0.492,     1.146,     1.953,     0.000,     0.008,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    18.630,     0.804,     4.021,     0.008,    52.001,   113.327,   243.947,    18.667,     0.767,     4.025,     0.004,    62.769,    99.979,     0.000,     0.379,     2.488,     0.356,     1.692,     4.020,     8.326,    16.192,    21.415,    21.535,    18.533,    27.666,    43.012,    48.357,    52.179,    54.173,    42.516,    28.349,    21.271,    14.186,     7.094,     1.515,     0.000,     0.000,     5.536,     0.000,     0.000,     0.000,     0.000,     0.000,     1.948,     1.515,     0.433,     0.000,     0.000,     0.000,     0.000,    19.434,     4.028,  4875.468,     0.000,     0.002,     0.000,     0.000,   319.703,    50.267,  4482.035,     0.000,     0.629,    18.456,   591.550,     0.112,     0.003,     0.000,     0.000,?,     1.348,     7.466,     0.000,     0.000,     0.000,     0.000,    33.143,    -1.305,    -5.630,    14.046,     2.719,     3.367,   164.816,  1136.734,    72.230,    37.326,     0.345,     1.161,     0.001
1997,11,330,26,    11.000,     0.057,     0.062,     0.087,     0.132,     0.156,     0.181,     0.192,     0.184,     0.184,     0.215,     0.242,     0.261,     0.271,     0.283,     0.283,     0.284,     0.284,     0.284,     1.096,     1.739,     3.675,     6.444,     6.762,     0.834,     0.180,     0.131,     0.303,     0.237,     0.000,     0.000,     0.000,     0.000,     0.000,     0.181,     0.216,     0.212,     0.389,     1.423,     0.045,     0.041,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    20.550,     0.851,     2.466,     0.041,    37.724,   107.567,   243.938,    20.640,     0.761,     2.487,     0.021,    47.320,    98.705,     1.200,    12.432,    18.760,     0.283,     0.620,     1.745,     5.272,    11.708,    18.096,    19.193,    18.445,    27.657,    43.007,    48.352,    52.177,    54.172,    42.515,    28.348,    21.270,    14.186,     7.094,     4.977,     0.000,     0.000,   103.341,     0.000,     0.000,     0.000,     0.000,     1.200,    19.886,     6.492,    13.394,     0.000,     0.000,     0.000,     0.000,    21.401,     2.507,  4872.807,     0.000,     0.032,     0.000,     0.000,   318.892,    47.706,  4482.301,     0.000,     5.104,    17.149,   549.850,     0.104,     0.006,     0.000,     0.000,?,     1.533,     7.347,     0.000,     0.000,     0.000,     0.000,    36.902,    -0.664,    -5.545,    15.208,     1.472,     3.011,   162.360,  1136.705,   122.234,    57.752,     0.936,     1.097,    -0.009
1997,12,344,10,    11.000,     0.054,     0.057,     0.063,     0.100,     0.131,     0.150,     0.173,     0.181,     0.184,     0.215,     0.242,     0.261,     0.271,     0.283,     0.283,     0.284,     0.284,     0.284,     1.352,     2.024,     3.291,     5.449,     7.165,     1.062,     0.329,     0.120,     0.287,     0.232,     0.000,     0.000,     0.000,     0.000,     0.000,     0.161,     0.215,     0.239,     0.376,     0.699,     0.038,     0.033,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    20.343,     0.968,     1.728,     0.033,    30.994,   102.188,   243.893,    20.507,     0.803,     1.744,     0.016,    39.637,    97.333,     2.400,     8.427,    12.216,     0.271,     0.568,     1.260,     4.006,     9.859,    15.030,    17.286,    18.095,    27.611,    42.984,    48.331,    52.170,    54.167,    42.509,    28.343,    21.265,    14.182,     7.092,     3.738,     0.000,     0.000,    94.604,     0.000,     0.000,     0.000,     0.000,     3.600,    31.396,    10.230,    21.166,     0.000,     0.000,     0.000,     0.000,    21.312,     1.762,  4871.921,     0.000,     0.060,     0.000,     0.000,   319.062,    47.394,  4482.390,     0.000,     1.164,    17.370,   560.890,     0.106,     0.133,     0.000,     0.000,?,     1.835,     7.236,     0.000,     0.000,     0.000,     0.000,    37.382,    -0.377,    -5.424,    14.504,     1.224,     3.146,   161.985,  1136.685,   136.023,    72.677,     1.905,     1.039,    -0.035
1997,12,359,25,    11.000,     0.056,     0.061,     0.080,     0.121,     0.133,     0.148,     0.160,     0.178,     0.184,     0.215,     0.242,     0.261,     0.271,     0.283,     0.283,     0.283,     0.284,     0.284,     0.750,     1.182,     2.365,     5.545,     8.300,     1.375,     0.424,     0.127,     0.273,     0.226,     0.000,     0.000,     0.000,     0.000,     0.000,     0.155,     0.199,     0.241,     0.371,     0.584,     0.039,     0.018,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    19.517,     1.050,     1.589,     0.018,    32.083,   100.404,   243.868,    19.729,     0.838,     1.598,     0.009,    40.105,    96.397,    17.100,     8.252,    17.577,     0.281,     0.610,     1.600,     4.820,     9.979,    14.793,    16.045,    17.823,    27.584,    42.968,    48.318,    52.165,    54.165,    42.506,    28.341,    21.262,    14.179,     7.091,     9.365,     0.000,     0.000,   103.316,     0.000,     0.000,     0.000,     0.000,    20.700,    48.998,    19.595,    29.403,     0.000,     0.000,     0.000,     0.000,    20.567,     1.607,  4871.431,     0.000,     0.094,     0.000,     0.000,   319.060,    47.704,  4482.492,     0.000,     3.279,    13.951,   460.484,     0.088,     0.032,     0.000,     0.000,?,     2.080,     7.116,     0.000,     0.000,     0.000,     0.000,    40.232,    -0.194,    -5.380,    12.609,     1.161,     2.983,   161.532,  1136.758,   115.041,    83.178,     2.641,     0.988,    -0.052
1998,1,9,9,    11.000,     0.225,     0.224,     0.218,     0.132,     0.125,     0.148,     0.151,     0.175,     0.184,     0.215,     0.242,     0.261,     0.271,     0.283,     0.283,     0.283,     0.284,     0.284,     0.535,     1.158,     2.753,     5.489,     7.986,     1.680,     0.459,     0.139,     0.261,     0.221,     0.000,     0.000,     0.000,     0.000,     0.000,     0.088,     0.186,     0.378,     0.515,     0.529,     0.042,     0.015,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    19.601,     1.080,     1.738,     0.015,    37.141,    99.097,   243.832,    19.830,     0.850,     1.745,     0.007,    44.703,    95.558,    12.700,     2.474,     7.683,     1.126,     2.239,     4.368,     5.275,     9.357,    14.776,    15.124,    17.498,    27.549,    42.949,    48.300,    52.159,    54.162,    42.501,    28.337,    21.258,    14.176,     7.089,     6.572,     0.000,     0.000,   101.680,     0.000,     0.000,     0.000,     0.000,    33.400,    57.982,    26.166,    31.816,     0.000,     0.000,     0.000,     0.000,    20.680,     1.754,  4873.165,     0.000,     0.139,     0.000,     0.000,   319.601,    48.589,  4482.541,     0.000,     0.688,    13.591,   466.195,     0.089,     0.031,     0.000,     0.000,?,     2.043,     6.998,     0.000,     0.000,     0.000,     0.000,    40.806,    -0.144,    -5.365,    12.597,     1.343,     3.150,   161.804,  1136.792,   104.064,    85.348,     3.032,     0.946,    -0.070
1998,1,24,24,    11.000,     0.159,     0.163,     0.072,     0.111,     0.124,     0.148,     0.149,     0.173,     0.183,     0.215,     0.241,     0.261,     0.271,     0.283,     0.283,     0.283,     0.283,     0.283,     0.756,     1.566,     2.123,     5.242,     7.873,     1.961,     0.493,     0.152,     0.251,     0.216,     0.000,     0.000,     0.000,     0.000,     0.000,     0.096,     0.192,     0.263,     0.411,     0.701,     0.046,     0.014,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    19.521,     1.112,     1.709,     0.014,    32.391,    98.562,   243.806,    19.767,     0.865,     1.716,     0.007,    39.822,    95.146,     3.400,     3.066,     9.068,     0.797,     1.635,     1.438,     4.460,     9.286,    14.775,    14.863,    17.258,    27.523,    42.933,    48.286,    52.154,    54.160,    42.498,    28.334,    21.256,    14.174,     7.087,     5.817,     0.000,     0.000,    99.226,     0.000,     0.000,     0.000,     0.000,    36.800,    66.707,    31.983,    34.724,     0.000,     0.000,     0.000,     0.000,    20.632,     1.724,  4874.862,     0.000,     0.187,     0.000,     0.000,   320.414,    49.455,  4482.637,     0.000,     1.134,    12.446,   450.736,     0.086,     0.013,     0.000,     0.000,?,     2.001,     6.883,     0.000,     0.000,     0.000,     0.000,    41.933,    -0.136,    -5.361,    12.311,     1.196,     3.216,   162.227,  1136.862,   117.534,    84.789,     3.316,     0.910,    -0.083
1998,2,39,8,    11.000,     0.077,     0.181,     0.206,     0.212,     0.151,     0.148,     0.148,     0.171,     0.183,     0.215,     0.241,     0.261,     0.271,     0.283,     0.283,     0.283,     0.283,     0.283,     0.255,     1.052,     1.839,     5.857,     9.255,     2.225,     0.534,     0.166,     0.242,     0.212,     0.000,     0.000,     0.000,     0.000,     0.000,     0.110,     0.188,     0.411,     0.891,     0.861,     0.051,     0.014,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    20.483,     1.154,     2.512,     0.014,    40.871,    98.281,   243.782,    20.750,     0.887,     2.519,     0.007,    48.269,    94.890,    19.000,     0.678,     9.424,     0.383,     1.807,     4.117,     8.464,    11.325,    14.775,    14.796,    17.073,    27.500,    42.919,    48.274,    52.150,    54.158,    42.495,    28.332,    21.253,    14.171,     7.086,     9.925,     0.000,     0.000,    98.120,     0.000,     0.000,     0.000,     0.000,    55.800,    77.545,    41.907,    35.638,     0.000,     0.000,     0.000,     0.000,    21.637,     2.524,  4878.183,     0.000,     0.247,     0.000,     0.000,   321.069,    50.224,  4482.729,     0.000,     1.480,    12.521,   484.362,     0.092,     0.014,     0.000,     0.000,?,     1.758,     6.774,     0.000,     0.000,     0.000,     0.000,    43.339,    -0.094,    -5.361,    12.088,     1.887,     3.208,   162.543,  1136.937,    69.201,    81.728,     3.608,     0.882,    -0.096
1998,2,54,23,    11.000,     0.055,     0.059,     0.069,     0.116,     0.135,     0.148,     0.148,     0.170,     0.183,     0.215,     0.241,     0.261,     0.271,     0.283,     0.283,     0.283,     0.283,     0.283,     0.683,     1.050,     1.869,     4.811,     8.983,     2.526,     0.583,     0.180,     0.236,     0.207,     0.000,     0.000,     0.000,     0.000,     0.000,     0.133,     0.177,     0.232,     0.323,     0.566,     0.056,     0.014,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    19.922,     1.206,     1.487,     0.014,    31.771,    98.147,   243.766,    20.213,     0.914,     1.494,     0.007,    39.162,    94.757,     1.500,     6.061,    13.302,     0.276,     0.585,     1.372,     4.658,    10.104,    14.776,    14.783,    16.970,    27.486,    42.909,    48.265,    52.147,    54.157,    42.493,    28.330,    21.251,    14.170,     7.085,     4.861,     0.000,     0.000,    86.928,     0.000,     0.000,     0.000,     0.000,    57.300,    88.304,    46.768,    41.536,     0.000,     0.000,     0.000,     0.000,    21.128,     1.502,  4876.016,     0.000,     0.313,     0.000,     0.000,   319.978,    50.690,  4482.719,     0.000,     2.712,    14.357,   591.280,     0.112,     0.001,     0.000,     0.000,?,     1.550,     6.666,     0.000,     0.000,     0.000,     0.000,    45.572,     0.151,    -5.361,    11.407,     1.054,     3.046,   161.504,  1136.946,   103.277,    88.911,     3.944,     0.858,    -0.103
1998,2,55,24,    11.000,     0.055,     0.058,     0.066,     0.115,     0.135,     0.148,     0.148,     0.170,     0.183,     0.215,     0.241,     0.261,     0.271,     0.283,     0.283,     0.283,     0.283,     0.283,     0.706,     1.075,     1.853,     4.784,     9.022,     2.545,     0.587,     0.181,     0.236,     0.207,     0.000,     0.000,     0.000,     0.000,     0.000,     0.133,     0.177,     0.232,     0.330,     0.573,     0.057,     0.014,     0.003,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    19.985,     1.211,     1.502,     0.017,    31.653,    98.148,   243.766,    20.278,     0.918,     1.509,     0.010,    39.044,    94.757,     0.000,     0.146,     0.274,     0.273,     0.576,     1.315,     4.609,    10.103,    14.777,    14.783,    16.970,    27.486,    42.909,    48.265,    52.147,    54.157,    42.493,    28.330,    21.251,    14.170,     7.085,     0.118,     0.000,     0.000,     6.453,     0.000,     0.000,     0.000,     0.000,    57.300,    88.422,    46.886,    41.536,     0.000,     0.000,     0.000,     0.000,    21.196,     1.520,  4942.750,     0.000,     0.318,     0.000,     0.000,   319.996,   117.319,  4482.720,     0.000,     0.086,    29.702,  1234.398,     0.219,     0.000,     0.000,     0.000,?,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    45.613,     0.172,    -5.361,    11.425,     1.063,    15.706,   161.504,  1136.947,   103.804,    89.304,     3.968,     0.858,    -0.103
